3.133212 -7.275370 -6.531840 -7.557982 -3.680153 -7.113644 -6.267192 -7.184674 -6.997275 -7.662853 -8.607860 -8.359916 -7.451168 -7.813564 -9.476922 -7.024571 -6.080503 -7.428695 -5.158618 -7.157406 -7.980727 -6.326768 -5.154610 1.822690 -8.289857 -6.447713 -8.572468 -3.596026 -8.128131 -7.569363 -7.793694 -6.913148 -8.271873 2.331661 -7.582641 -6.673892 -8.134903 1.866645 -9.019888 -6.689527 -7.750033 -6.173114 -7.073279 -5.817151 -6.242641 -5.070483
3.121179 -5.445088 -4.701557 -5.727699 -1.849870 -5.283361 -4.436909 -5.354391 -5.166993 -5.832570 -6.777577 -6.529633 -5.620885 -5.983282 -7.646640 -5.194289 -4.250221 -5.598412 -3.328336 -5.327124 -6.150444 -4.496485 -3.324328 3.122395 -6.542485 -4.700341 -6.825097 -1.848654 -6.380759 -5.821992 -6.046323 -5.165776 -6.524501 -4.830448 -5.835269 -4.926520 -6.387531 -5.342837 -7.272516 -4.942155 -6.002662 -4.425743 -5.325907 -4.069780 -4.495269 -3.323112
3.133774 -7.557429 -6.813898 -7.840040 -3.962211 -7.395702 -6.549250 -7.466732 -7.279334 -7.944911 -8.889918 -8.641974 -7.733226 -8.095623 -9.758981 -7.306629 -6.362562 -7.710753 -5.440677 -7.439465 -8.262785 -6.608826 -5.436669 2.678956 -7.925853 -6.083709 -8.208464 -3.232022 -7.764127 -7.205359 -7.429691 -6.549144 -7.907869 -6.213815 -7.218637 -6.309888 -7.770899 1.817222 -8.655884 -6.325523 -7.386030 -5.809110 -6.709275 0.791101 -5.878637 -4.706479
2.911945 -2.799300 -2.055770 -3.081912 0.795917 -2.637574 -1.791122 -2.708603 -2.521205 -3.186782 -4.131790 -3.883846 -2.975098 -3.337494 -5.000852 -2.548501 -1.604433 -2.952625 -0.682548 -2.681336 -3.504657 -1.850698 -0.678540 2.929224 -3.880634 -2.038490 -4.163246 0.813196 -3.718908 -3.160141 -3.384472 -2.503926 -3.862651 -2.168597 -3.173419 -2.264670 -3.725680 -2.680986 -4.610666 -2.280304 -3.340811 -1.763892 -2.664057 -1.407929 -1.833419 -0.661261
3.132812 -7.114039 -6.370508 -7.396651 -3.518822 -6.952312 -6.105860 -7.023342 -6.835944 -7.501521 -8.446528 -8.198585 -7.289836 -7.652233 -9.315591 -6.863240 -5.919172 -7.267363 -4.997287 -6.996075 -7.819395 -6.165437 -4.993279 1.541486 -8.337173 -6.495029 -8.619784 -3.643342 -8.175447 -7.616679 -7.841011 -6.960464 -8.319189 2.593022 -7.629957 -6.721208 -8.182219 1.591425 -9.067204 -6.736843 -7.797350 -6.220431 -7.120595 -5.864467 -6.289957 -5.117799
3.130809 -6.557246 -5.813715 -6.839858 -2.962029 -6.395520 -5.549068 -6.466549 -6.279151 -6.944728 -7.889735 -7.641792 -6.733044 -7.095440 -8.758798 -6.306447 -5.362379 -6.710571 -4.440494 -6.439282 -7.262602 -5.608644 -4.436486 1.114214 -7.654569 -5.812425 -7.937180 -2.960738 -7.492843 -6.934075 -7.158407 -6.277860 -7.636585 2.193035 -6.947353 -6.038604 -7.499615 2.251227 -8.384600 -6.054239 -7.114746 -5.537827 -6.437991 0.338222 -5.607353 -4.435195
3.131749 -6.780651 -6.037120 -7.063263 -3.185434 -6.618924 -5.772472 -6.689954 -6.502556 -7.168133 -8.113140 -7.865197 -6.956448 -7.318845 -8.982203 -6.529852 -5.585784 -6.933975 -4.663899 -6.662687 -7.486007 -5.832049 -4.659891 1.978649 -8.247326 -6.405182 -8.529937 -3.553495 -8.085600 -7.526832 -7.751164 -6.870617 -8.229342 -6.535288 -7.540110 -6.631361 -8.092372 -7.047677 -8.977357 -6.646996 -7.707503 -6.130583 -7.030748 2.754662 -6.200110 -5.027952
3.126483 -5.905295 -5.161765 -6.187907 -2.310078 -5.743569 -4.897117 -5.814598 -5.627200 -6.292777 -7.237785 -6.989841 -6.081093 -6.443489 -8.106847 -5.654496 -4.710428 -6.058620 -3.788543 -5.787331 -6.610652 -4.956693 -3.784535 3.127251 -7.003141 -5.160997 -7.285753 -2.309311 -6.841415 -6.282648 -6.506979 -5.626433 -6.985158 -5.291104 -6.295926 -5.387177 -6.848187 -5.803493 -7.733172 -5.402811 -6.463318 -4.886399 -5.786564 -4.530436 -4.955926 -3.783768
2.497335 -7.778839 -7.035309 -8.061451 -4.183622 -7.617113 -6.770661 -7.688143 -7.500744 -8.166322 -9.111329 -8.863385 -7.954637 -8.317033 -9.980391 2.381283 -6.583972 -7.932164 -5.662087 -7.660875 -8.484196 -6.830237 -5.658079 1.537876 -8.965140 -7.122996 -9.247751 -4.271309 -8.803414 -8.244646 -8.468977 -7.588431 -8.947156 1.663514 -8.257924 -7.349175 -8.810186 1.312366 -9.695171 -7.364810 -8.425317 -6.848397 -7.748562 2.233088 -6.917924 -5.745766
0.345947 1.320125 -6.845825 -7.871967 -3.994138 1.790529 1.554390 -7.498658 -7.311260 0.939779 -8.921844 -8.673901 -7.765153 1.000434 -9.790907 0.590320 -6.394488 -7.742680 -5.472603 -7.471391 -8.294711 -6.640753 -5.468595 3.133842 -8.607237 -6.765093 -8.889848 -3.913406 -8.445511 -7.886743 -8.111075 -7.230528 -8.589253 -6.895199 -7.900021 -6.991272 -8.452283 -7.407588 -9.337268 -7.006907 -8.067414 -6.490495 -7.390659 -6.134531 -6.560021 -5.387863
2.864737 -6.795762 -6.052232 -7.078374 -3.200545 -6.634036 -5.787584 -6.705065 -6.517667 -7.183244 -8.128252 -7.880308 -6.971560 -7.333956 -8.997314 1.681259 -5.600895 -6.949087 -4.679010 -6.677798 -7.501119 -5.847160 -4.675002 3.133378 -8.359750 -6.517606 -8.642362 -3.665920 -8.198024 -7.639257 -7.863588 -6.983042 -8.341767 -6.647713 -7.652535 -6.743786 -8.204796 -7.160102 -9.089781 -6.759420 -7.819927 -6.243008 -7.143173 -5.887045 -6.312535 -5.140377
2.379183 -6.271716 -5.528186 -6.554328 -2.676499 -6.109990 -5.263538 -6.181019 -5.993621 -6.659198 -7.604205 -7.356262 -6.447514 -6.809910 -8.473268 2.490170 -5.076849 -6.425041 -4.154964 -6.153752 -6.977073 -5.323114 -4.150956 3.130251 -7.454081 -5.611937 -7.736692 -2.760250 -7.292355 -6.733587 -6.957919 -6.077372 -7.436097 -5.742043 -6.746865 -5.838116 -7.299127 -6.254432 -8.184112 -5.853751 -6.914258 -5.337338 -6.237503 -4.981375 -5.406865 -4.234707
2.488320 -7.648847 -6.905316 -7.931459 -4.053630 -7.487120 -6.640669 -7.558150 -7.370752 -8.036329 -8.981336 -8.733393 -7.824644 -8.187041 -9.850399 2.390916 -6.453980 -7.802172 -5.532095 -7.530883 -8.354203 -6.700245 -5.528087 1.527770 -8.936128 -7.093984 -9.218740 -4.242298 -8.774402 -8.215635 -8.439966 -7.559420 -8.918145 1.903892 -8.228913 -7.320164 -8.781174 2.455648 -9.666159 -7.335798 -8.396305 -6.819386 -7.719551 -6.463423 -6.888913 -5.716755
0.056107 0.624967 -7.588356 -0.071072 -4.736669 0.558789 1.382439 -8.241189 -8.053791 0.358488 -9.664376 -9.416432 -8.507684 1.322047 -10.533438 -8.081087 0.147356 1.254771 1.266365 -8.213922 -9.037243 -7.383284 -6.211126 3.134801 -9.475355 -7.633211 -9.757967 -4.781525 -9.313629 -8.754862 -8.979193 -8.098647 -9.457372 -7.763318 -8.768140 -7.859391 -9.320401 -8.275707 -10.205386 -7.875025 -8.935532 -7.358613 -8.258778 -7.002650 -7.428140 -6.255982
3.134394 -8.004237 -7.260706 -8.286848 -4.409019 -7.842510 -6.996058 -7.913540 -7.726142 -8.391719 -9.336726 -9.088782 -8.180034 -8.542431 -10.205789 -7.753437 -6.809370 -8.157561 -5.887485 -7.886273 -8.709593 -7.055634 -5.883477 0.535758 -8.956908 -7.114764 -9.239520 -4.263078 -8.795182 -8.236415 -8.460746 -7.580200 0.970399 0.684005 -0.023470 1.170144 0.987009 -7.757260 -9.686939 -7.356578 1.960038 -6.840166 -7.740331 0.980316 -6.909692 -5.737535
3.124237 -5.683887 -4.940357 -5.966499 -2.088670 -5.522161 -4.675709 -5.593191 -5.405792 -6.071370 -7.016377 -6.768433 -5.859685 -6.222082 -7.885440 -5.433088 -4.489021 -5.837212 -3.567136 -5.565923 -6.389244 -4.735285 -3.563128 2.693705 -6.419617 -4.577473 -6.702229 -1.725787 -6.257891 -5.699124 -5.923455 -5.042909 -6.401634 -4.707580 -5.712402 -4.803653 -6.264664 2.064406 -7.149649 -4.819288 -5.879794 -4.302875 -5.203040 -3.946912 -4.372402 -3.200244
1.744612 -7.780387 -7.036857 -8.062999 -4.185170 -7.618661 -6.772209 -7.689691 -7.502293 -8.167870 -9.112877 -8.864933 -7.956185 -8.318582 -9.981940 2.847535 -6.585521 -7.933712 -5.663636 -7.662424 -8.485744 -6.831785 -5.659628 1.782396 -8.406801 -6.564657 -8.689412 -3.712970 -8.245075 -7.686307 -7.910639 -7.030092 -8.388817 -6.694763 -7.699585 -6.790836 -8.251847 2.532830 -9.136832 -6.806471 -7.866978 -6.290058 -7.190223 1.487008 -6.359585 -5.187427
