"head","word","bar","item","cond","response","rt","subj","tail","ihead","ssp","novel","attest","series","token","type","mr","smean","svar","tri","trimean","ucla","tokcount","typc"
"CC1","jfalażłe",49,"3","CC1-AT9",3,3608,1463416005,"AT9","jf",-2,1,-1,"F",0,0,1.64444444444444,3.30817610062893,1.23986943714672,54.6564565375,50.9956214175436,"10.539","na","na"
"CC1","jfałuczek",62,"1","CC1-NT3",1,3270,1463602101,"NT3","jf",-2,1,-1,"F",0,0,1.64444444444444,2.86792452830189,3.36852161452114,43.4273564051,50.9956214175436,"10.539","na","na"
"CC1","jfałuczek",78,"1","CC1-NT3",1,1394,1463932979,"NT3","jf",-2,1,-1,"F",0,0,1.64444444444444,3.45911949685535,1.75622959955418,43.4273564051,50.9956214175436,"10.539","na","na"
"CC1","jfałuczek",79,"1","CC1-NT3",1,1135,1463934119,"NT3","jf",-2,1,-1,"F",0,0,1.64444444444444,3.93710691823899,1.996019425205,43.4273564051,50.9956214175436,"10.539","na","na"
"CC1","jfałuczek",55,"1","CC1-NT3",1,1771,1463434688,"NT3","jf",-2,1,-1,"F",0,0,1.64444444444444,2.45911949685535,2.9714194729719,43.4273564051,50.9956214175436,"10.539","na","na"
"CC1","jfałuczek",2,"1","CC1-NT3",2,1277,1462990524,"NT3","jf",-2,1,-1,"F",0,0,1.64444444444444,2.37106918238994,2.0323222673354,43.4273564051,50.9956214175436,"10.539","na","na"
"CC1","jfałuczek",3,"1","CC1-NT3",1,12716,1463060268,"NT3","jf",-2,1,-1,"F",0,0,1.64444444444444,2.31446540880503,1.91314385797309,43.4273564051,50.9956214175436,"10.539","na","na"
"CC1","jfałuczek",81,"1","CC1-NT3",1,862,1463954986,"NT3","jf",-2,1,-1,"F",0,0,1.64444444444444,2.13207547169811,2.41915452591354,43.4273564051,50.9956214175436,"10.539","na","na"
"CC1","jfałuczek",77,"1","CC1-NT3",2,1508,1463924884,"NT3","jf",-2,1,-1,"F",0,0,1.64444444444444,3.85534591194969,1.9852718732585,43.4273564051,50.9956214175436,"10.539","na","na"
"CC1","jfałuczek",80,"1","CC1-NT3",2,3542,1463953760,"NT3","jf",-2,1,-1,"F",0,0,1.64444444444444,3.65408805031447,3.0251572327044,43.4273564051,50.9956214175436,"10.539","na","na"
"CC1","jfałuczek",53,"1","CC1-NT3",1,2166,1463430622,"NT3","jf",-2,1,-1,"F",0,0,1.64444444444444,2.76729559748428,3.0404426399172,43.4273564051,50.9956214175436,"10.539","na","na"
"CC1","jfamożłe",21,"3","CC1-AT10",1,3629,1463171614,"AT10","jf",-2,1,-1,"F",0,0,1.64444444444444,3.25157232704403,3.37934877796354,58.8319765211,50.9956214175436,"10.539","na","na"
"CC1","jfamożłe",11,"3","CC1-AT10",1,2815,1463138891,"AT10","jf",-2,1,-1,"F",0,0,1.64444444444444,1.92452830188679,1.90566037735849,58.8319765211,50.9956214175436,"10.539","na","na"
"CC1","jfamożłe",12,"3","CC1-AT10",1,2128,1463139948,"AT10","jf",-2,1,-1,"F",0,0,1.64444444444444,2.59119496855346,3.20523843643022,58.8319765211,50.9956214175436,"10.539","na","na"
"CC1","jfamożłe",10,"3","CC1-AT10",1,2308,1463138729,"AT10","jf",-2,1,-1,"F",0,0,1.64444444444444,2.75471698113208,3.27489849534273,58.8319765211,50.9956214175436,"10.539","na","na"
"CC1","jfamożłe",91,"3","CC1-AT10",1,1682,1464341364,"AT10","jf",-2,1,-1,"F",0,0,1.64444444444444,2.67924528301887,1.73823740148077,58.8319765211,50.9956214175436,"10.539","na","na"
"CC1","jfamożłe",19,"3","CC1-AT10",2,2411,1463169611,"AT10","jf",-2,1,-1,"F",0,0,1.64444444444444,3.0440251572327,1.11830268290741,58.8319765211,50.9956214175436,"10.539","na","na"
"CC1","jfamożłe",90,"3","CC1-AT10",1,2551,1464257166,"AT10","jf",-2,1,-1,"F",0,0,1.64444444444444,3.27044025157233,2.61627258976196,58.8319765211,50.9956214175436,"10.539","na","na"
"CC1","jfamożłe",20,"3","CC1-AT10",1,1537,1463170367,"AT10","jf",-2,1,-1,"F",0,0,1.64444444444444,1.74842767295597,1.54390573998885,58.8319765211,50.9956214175436,"10.539","na","na"
"CC1","jfanicieć",46,"2","CC1-VT7",1,1564,1463392863,"VT7","jf",-2,1,-1,"F",0,0,1.64444444444444,1.91823899371069,1.79707029695088,44.7501378048,50.9956214175436,"10.539","na","na"
"CC1","jfanicieć",26,"2","CC1-VT7",1,2264,1463223469,"VT7","jf",-2,1,-1,"F",0,0,1.64444444444444,3.30188679245283,3.45259135419155,44.7501378048,50.9956214175436,"10.539","na","na"
"CC1","jfanicieć",89,"2","CC1-VT7",2,2675,1464189061,"VT7","jf",-2,1,-1,"F",0,0,1.64444444444444,4.16981132075472,3.28110819202293,44.7501378048,50.9956214175436,"10.539","na","na"
"CC1","jfanicieć",56,"2","CC1-VT7",1,1502,1463478140,"VT7","jf",-2,1,-1,"F",0,0,1.64444444444444,2.21383647798742,2.67550354271157,44.7501378048,50.9956214175436,"10.539","na","na"
"CC1","jfanicieć",17,"2","CC1-VT7",2,1857,1463155878,"VT7","jf",-2,1,-1,"F",0,0,1.64444444444444,3.05031446540881,5.08606002706791,44.7501378048,50.9956214175436,"10.539","na","na"
"CC1","jfarupnik",63,"1","CC1-NT4",3,2393,1463650222,"NT4","jf",-2,1,-1,"F",0,0,1.64444444444444,4.42138364779874,4.35928668099674,48.4600188685,50.9956214175436,"10.539","na","na"
"CC1","jfarupnik",83,"1","CC1-NT4",3,3294,1464116511,"NT4","jf",-2,1,-1,"F",0,0,1.64444444444444,2.93710691823899,3.60361436191386,48.4600188685,50.9956214175436,"10.539","na","na"
"CC1","jfarupnik",34,"1","CC1-NT4",2,2419,1463262579,"NT4","jf",-2,1,-1,"F",0,0,1.64444444444444,3.55345911949686,1.09680757901441,48.4600188685,50.9956214175436,"10.539","na","na"
"CC1","jfarupnik",33,"1","CC1-NT4",1,3337,1463259515,"NT4","jf",-2,1,-1,"F",0,0,1.64444444444444,2.16352201257862,1.78321789666428,48.4600188685,50.9956214175436,"10.539","na","na"
"CC1","jfarupnik",82,"1","CC1-NT4",1,1543,1464093820,"NT4","jf",-2,1,-1,"F",0,0,1.64444444444444,3.38993710691824,3.79635379348778,48.4600188685,50.9956214175436,"10.539","na","na"
"CC1","jfarupnik",44,"1","CC1-NT4",5,6809,1463346155,"NT4","jf",-2,1,-1,"F",0,0,1.64444444444444,2.25786163522013,1.81283337313908,48.4600188685,50.9956214175436,"10.539","na","na"
"CC1","jfarupnik",72,"1","CC1-NT4",1,3103,1463776566,"NT4","jf",-2,1,-1,"F",0,0,1.64444444444444,2.82389937106918,1.91815938221479,48.4600188685,50.9956214175436,"10.539","na","na"
"CC1","jfasiowuj",43,"2","CC1-VT8",6,5802,1463345854,"VT8","jf",-2,1,-1,"F",0,0,1.64444444444444,5,1.89873417721519,49.2730595121,50.9956214175436,"10.539","na","na"
"CC1","jfasiowuj",28,"2","CC1-VT8",2,5844,1463232940,"VT8","jf",-2,1,-1,"F",0,0,1.64444444444444,3.30188679245283,0.756388822545976,49.2730595121,50.9956214175436,"10.539","na","na"
"CC1","jfasiowuj",108,"2","CC1-VT8",1,2072,1464615853,"VT8","jf",-2,1,-1,"F",0,0,1.64444444444444,3.0314465408805,0.815460552503782,49.2730595121,50.9956214175436,"10.539","na","na"
"CC1","jfasiowuj",112,"2","CC1-VT8",1,2654,1464634022,"VT8","jf",-2,1,-1,"F",0,0,1.64444444444444,6.0062893081761,2.63920070058116,49.2730595121,50.9956214175436,"10.539","na","na"
"CC1","jfasiowuj",27,"2","CC1-VT8",1,901,1463230217,"VT8","jf",-2,1,-1,"F",0,0,1.64444444444444,3.15094339622642,1.87580606639599,49.2730595121,50.9956214175436,"10.539","na","na"
"CC1","jfasiowuj",111,"2","CC1-VT8",1,1978,1464628463,"VT8","jf",-2,1,-1,"F",0,0,1.64444444444444,2.90566037735849,1.64294244088846,49.2730595121,50.9956214175436,"10.539","na","na"
"CC1","jfasiowuj",57,"2","CC1-VT8",1,9228,1463494408,"VT8","jf",-2,1,-1,"F",0,0,1.64444444444444,2.80503144654088,3.9680757901441,49.2730595121,50.9956214175436,"10.539","na","na"
"CC1","jfasiowuj",110,"2","CC1-VT8",2,2264,1464622089,"VT8","jf",-2,1,-1,"F",0,0,1.64444444444444,3.10062893081761,1.81259453865138,49.2730595121,50.9956214175436,"10.539","na","na"
"CC1","jfasiowuj",107,"2","CC1-VT8",1,4264,1464614838,"VT8","jf",-2,1,-1,"F",0,0,1.64444444444444,4.16981132075472,4.48363983759255,49.2730595121,50.9956214175436,"10.539","na","na"
"CC1","jfasiowuj",7,"2","CC1-VT8",1,3119,1463091812,"VT8","jf",-2,1,-1,"F",0,0,1.64444444444444,3.20754716981132,2.48196799617865,49.2730595121,50.9956214175436,"10.539","na","na"
"CC1","jfasiowuj",39,"2","CC1-VT8",1,974,1463339044,"VT8","jf",-2,1,-1,"F",0,0,1.64444444444444,1.65408805031447,2.05047368840061,49.2730595121,50.9956214175436,"10.539","na","na"
"CC1","jfaszęła",74,"2","CC1-VT6",2,4372,1463822699,"VT6","jf",-2,1,-1,"F",0,0,1.64444444444444,3.64150943396226,1.71244327680917,43.3150325471,50.9956214175436,"10.539","na","na"
"CC1","jfaszęła",102,"2","CC1-VT6",2,1088,1464597202,"VT6","jf",-2,1,-1,"F",0,0,1.64444444444444,2.49685534591195,1.46676220046175,43.3150325471,50.9956214175436,"10.539","na","na"
"CC1","jfaszęła",75,"2","CC1-VT6",1,2496,1463827073,"VT6","jf",-2,1,-1,"F",0,0,1.64444444444444,3.61635220125786,3.84555369795398,43.3150325471,50.9956214175436,"10.539","na","na"
"CC1","jfaszęła",35,"2","CC1-VT6",1,1285,1463323588,"VT6","jf",-2,1,-1,"F",0,0,1.64444444444444,2.22012578616352,1.42592150306504,43.3150325471,50.9956214175436,"10.539","na","na"
"CC1","jfaszęła",104,"2","CC1-VT6",1,2560,1464602684,"VT6","jf",-2,1,-1,"F",0,0,1.64444444444444,4.49685534591195,3.55536979539846,43.3150325471,50.9956214175436,"10.539","na","na"
"CC1","jfaszęła",103,"2","CC1-VT6",3,1449,1464597704,"VT6","jf",-2,1,-1,"F",0,0,1.64444444444444,4.25157232704403,2.46795637290025,43.3150325471,50.9956214175436,"10.539","na","na"
"CC1","jfaszęła",38,"2","CC1-VT6",1,1338,1463337698,"VT6","jf",-2,1,-1,"F",0,0,1.64444444444444,2.25786163522013,1.66093463896187,43.3150325471,50.9956214175436,"10.539","na","na"
"CC1","jfaszęła",5,"2","CC1-VT6",2,3060,1463074702,"VT6","jf",-2,1,-1,"F",0,0,1.64444444444444,3.13207547169811,1.9887747790781,43.3150325471,50.9956214175436,"10.539","na","na"
"CC1","jfaszęła",25,"2","CC1-VT6",1,1946,1463217412,"VT6","jf",-2,1,-1,"F",0,0,1.64444444444444,3.0314465408805,1.89140991959239,43.3150325471,50.9956214175436,"10.539","na","na"
"CC1","jfaszościk",1,"1","CC1-NT2",1,3294,1462952254,"NT2","jf",-2,1,-1,"F",0,0,1.64444444444444,3.06918238993711,3.20404426399172,51.0345115328,50.9956214175436,"10.539","na","na"
"CC1","jfaszościk",94,"1","CC1-NT2",1,7669,1464529199,"NT2","jf",-2,1,-1,"F",0,0,1.64444444444444,4.10691823899371,3.77963537934878,51.0345115328,50.9956214175436,"10.539","na","na"
"CC1","jfaszościk",45,"1","CC1-NT2",1,1392,1463349319,"NT2","jf",-2,1,-1,"F",0,0,1.64444444444444,2.07547169811321,2.52591354191545,51.0345115328,50.9956214175436,"10.539","na","na"
"CC1","jfaszościk",31,"1","CC1-NT2",1,2268,1463252430,"NT2","jf",-2,1,-1,"F",0,0,1.64444444444444,3.56603773584906,5.10795318844041,51.0345115328,50.9956214175436,"10.539","na","na"
"CC1","jfaszościk",96,"1","CC1-NT2",2,1227,1464542193,"NT2","jf",-2,1,-1,"F",0,0,1.64444444444444,3.64150943396226,1.53522808693575,51.0345115328,50.9956214175436,"10.539","na","na"
"CC1","jfaszościk",51,"1","CC1-NT2",2,1242,1463421796,"NT2","jf",-2,1,-1,"F",0,0,1.64444444444444,3.87421383647799,2.68028023246557,51.0345115328,50.9956214175436,"10.539","na","na"
"CC1","jfaszościk",42,"1","CC1-NT2",2,1836,1463343294,"NT2","jf",-2,1,-1,"F",0,0,1.64444444444444,3.28301886792453,2.21686171483162,51.0345115328,50.9956214175436,"10.539","na","na"
"CC1","jfaszościk",95,"1","CC1-NT2",1,1502,1464540710,"NT2","jf",-2,1,-1,"F",0,0,1.64444444444444,3.54716981132075,1.17339383807022,51.0345115328,50.9956214175436,"10.539","na","na"
