{'step': 0, 'train_mb_loss': 3.3893308639526367, 'train_mb_mle': 1.3253317929731623, 'train_mb_smoothed_1.0': 1.3376092626652192, 'train_mb_backoff_0.25': 1.1744731979390781, 'dev_loss': 3.499255657196045, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.4152321815490723, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.778998'}
{'step': 100, 'train_mb_loss': 1.6397240161895752, 'train_mb_mle': 1.5289515816829164, 'train_mb_smoothed_1.0': 1.5388332809650067, 'train_mb_backoff_0.25': 1.3385598165216495, 'dev_loss': 2.604292392730713, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.775038003921509, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.971999'}
{'step': 200, 'train_mb_loss': 1.8131992816925049, 'train_mb_mle': 1.7497539133561975, 'train_mb_smoothed_1.0': 1.7570765273397102, 'train_mb_backoff_0.25': 1.5933128712134554, 'dev_loss': 2.634516716003418, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.769958972930908, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.603002'}
{'step': 300, 'train_mb_loss': 1.4834140539169312, 'train_mb_mle': 1.3550884706189932, 'train_mb_smoothed_1.0': 1.364146736113747, 'train_mb_backoff_0.25': 1.1555255133834323, 'dev_loss': 2.819769859313965, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.822000741958618, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.644999'}
{'step': 400, 'train_mb_loss': 2.0922293663024902, 'train_mb_mle': 1.845305261247644, 'train_mb_smoothed_1.0': 1.8515649281219768, 'train_mb_backoff_0.25': 1.6804074402270506, 'dev_loss': 2.7681052684783936, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.8434770107269287, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:01.343616'}
{'step': 500, 'train_mb_loss': 1.7615878582000732, 'train_mb_mle': 1.692569641784964, 'train_mb_smoothed_1.0': 1.7031309204926273, 'train_mb_backoff_0.25': 1.5192653635545073, 'dev_loss': 2.6948928833007812, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.8033182621002197, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:01.086002'}
{'step': 600, 'train_mb_loss': 1.8190730810165405, 'train_mb_mle': 1.7317333953191447, 'train_mb_smoothed_1.0': 1.7388443144868222, 'train_mb_backoff_0.25': 1.5499127293803943, 'dev_loss': 2.605520009994507, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.7244410514831543, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.935000'}
{'step': 700, 'train_mb_loss': 1.5606343746185303, 'train_mb_mle': 1.459993327447532, 'train_mb_smoothed_1.0': 1.4708608092488262, 'train_mb_backoff_0.25': 1.2748337739409943, 'dev_loss': 2.685861587524414, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.7302236557006836, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:01.072998'}
{'step': 800, 'train_mb_loss': 1.829549789428711, 'train_mb_mle': 1.683230122923328, 'train_mb_smoothed_1.0': 1.6923197062695405, 'train_mb_backoff_0.25': 1.5209506246272735, 'dev_loss': 2.6425416469573975, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.7588021755218506, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:01.005003'}
