{'step': 0, 'train_mb_loss': 4.003381729125977, 'train_mb_mle': 1.4130881655030778, 'train_mb_smoothed_1.0': 1.422866476171454, 'train_mb_backoff_0.25': 1.2405156372048831, 'dev_loss': 3.47078537940979, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.4964754581451416, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.374001'}
{'step': 100, 'train_mb_loss': 2.7873659133911133, 'train_mb_mle': 1.3870881079983937, 'train_mb_smoothed_1.0': 1.3969373636934543, 'train_mb_backoff_0.25': 1.1922354477501584, 'dev_loss': 3.4324049949645996, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.440615653991699, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.711992'}
{'step': 200, 'train_mb_loss': 2.4866225719451904, 'train_mb_mle': 1.560151307940073, 'train_mb_smoothed_1.0': 1.5688966000430515, 'train_mb_backoff_0.25': 1.3786204743682613, 'dev_loss': 3.467989444732666, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.387634515762329, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.648003'}
{'step': 300, 'train_mb_loss': 1.7751884460449219, 'train_mb_mle': 1.391161694420444, 'train_mb_smoothed_1.0': 1.4017246909199892, 'train_mb_backoff_0.25': 1.2458945258147773, 'dev_loss': 3.428957223892212, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.332942485809326, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.798000'}
{'step': 400, 'train_mb_loss': 1.6847572326660156, 'train_mb_mle': 1.3061239096861907, 'train_mb_smoothed_1.0': 1.3199874921807473, 'train_mb_backoff_0.25': 1.1415202621721132, 'dev_loss': 3.3615612983703613, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.2828266620635986, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.732999'}
{'step': 500, 'train_mb_loss': 1.9017062187194824, 'train_mb_mle': 1.4863422899674639, 'train_mb_smoothed_1.0': 1.495001500133612, 'train_mb_backoff_0.25': 1.3104258731586387, 'dev_loss': 3.30326247215271, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.2381818294525146, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.644002'}
{'step': 600, 'train_mb_loss': 2.1619982719421387, 'train_mb_mle': 1.6372616984999233, 'train_mb_smoothed_1.0': 1.6451793577291007, 'train_mb_backoff_0.25': 1.4484886647701976, 'dev_loss': 3.2476203441619873, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.2023301124572754, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.566518'}
{'step': 700, 'train_mb_loss': 1.7934304475784302, 'train_mb_mle': 1.364910821522748, 'train_mb_smoothed_1.0': 1.3792717262464487, 'train_mb_backoff_0.25': 1.20315751142264, 'dev_loss': 3.189321756362915, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.1674673557281494, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.630000'}
{'step': 800, 'train_mb_loss': 2.368986129760742, 'train_mb_mle': 1.9286194293528451, 'train_mb_smoothed_1.0': 1.9367192442192367, 'train_mb_backoff_0.25': 1.7323284271476915, 'dev_loss': 3.154327869415283, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.1409451961517334, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.656000'}
