{'step': 0, 'train_mb_loss': 4.245881080627441, 'train_mb_mle': 1.3935726787335194, 'train_mb_smoothed_1.0': 1.4015264930836084, 'train_mb_backoff_0.25': 1.215072710487996, 'dev_loss': 8.30373477935791, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.5507423877716064, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.532000'}
{'step': 100, 'train_mb_loss': 2.2215657234191895, 'train_mb_mle': 1.7991088132237292, 'train_mb_smoothed_1.0': 1.8079356150510018, 'train_mb_backoff_0.25': 1.6175826788871108, 'dev_loss': 2.721832036972046, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.822106122970581, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.806998'}
{'step': 200, 'train_mb_loss': 2.43690824508667, 'train_mb_mle': 1.5271773973122422, 'train_mb_smoothed_1.0': 1.5368139705913266, 'train_mb_backoff_0.25': 1.3678118468778513, 'dev_loss': 3.3466079235076904, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.315570116043091, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.696005'}
{'step': 300, 'train_mb_loss': 1.9317678213119507, 'train_mb_mle': 1.5772905182158443, 'train_mb_smoothed_1.0': 1.5852241423447104, 'train_mb_backoff_0.25': 1.4036763539312926, 'dev_loss': 3.0593173503875732, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.144376277923584, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.704524'}
{'step': 400, 'train_mb_loss': 2.037358283996582, 'train_mb_mle': 1.5201528423521153, 'train_mb_smoothed_1.0': 1.5289482084321848, 'train_mb_backoff_0.25': 1.3583054278905486, 'dev_loss': 3.1612067222595215, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.7265005111694336, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.726000'}
{'step': 500, 'train_mb_loss': 1.6119788885116577, 'train_mb_mle': 1.4323712232963803, 'train_mb_smoothed_1.0': 1.4425175830177048, 'train_mb_backoff_0.25': 1.2795210931503376, 'dev_loss': 3.635723114013672, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.0624351501464844, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.644999'}
{'step': 600, 'train_mb_loss': 2.869863271713257, 'train_mb_mle': 1.5105098501624759, 'train_mb_smoothed_1.0': 1.5193813326478678, 'train_mb_backoff_0.25': 1.347584942357446, 'dev_loss': 2.8708415031433105, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.78533673286438, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.622000'}
{'step': 700, 'train_mb_loss': 1.945919156074524, 'train_mb_mle': 1.3715522017221544, 'train_mb_smoothed_1.0': 1.3822149092948357, 'train_mb_backoff_0.25': 1.2382011457952145, 'dev_loss': 3.469484329223633, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 3.254085063934326, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.557999'}
{'step': 800, 'train_mb_loss': 2.6005327701568604, 'train_mb_mle': 1.664327723319468, 'train_mb_smoothed_1.0': 1.673310899135441, 'train_mb_backoff_0.25': 1.4810935129364093, 'dev_loss': 3.2868425846099854, 'dev_smoothed_1.0': 2.5720465099800975, 'dev_backoff_0.25': 2.436418167369389, 'dev_unseen_c_loss': 2.7653818130493164, 'dev_unseen_c_smoothed_1.0': 2.6620475638281054, 'dev_unseen_c_backoff_0.25': 2.521091374079108, 'time': '0:00:00.546999'}
